order_id,report_date,customer_name,order_level,shipping_type,area,province,city,product_type,product_sub_type,product_name,product_box,order_number,order_amt,back_point,profit_amt,price,shipping_cost,shipping_date
37667,2023/2/22 00:00,Beirne,L1,Train,South,Guangdong,Jieyang,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Large Box,19,424.46,0.04,-118.66,49.93,20.37,2023/2/23 00:00
38212,2022/6/25 00:00,Beirne,L1,Train,South,Guangdong,Shanwei,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,62,1606.34,0.18,205.65,66.72,16.41,2022/6/26 00:00
26407,2023/9/10 00:00,Beirne,L1,Train,South,Guangdong,Yunfu,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,46,651.63,0.05,-204.6,20.87,13.93,2023/9/11 00:00
26567,2020/11/25 00:00,Beirne,L1,Train,South,Guangxi,Guigang,Technique,Machines,Kleencut_ Forged Office Shears by Acme United Corporation,Medium Box,16,2365.43,0.04,619.71,150.98,13.99,2020/11/26 00:00
26567,2020/11/25 00:00,Beirne,L1,Train,South,Hainan,Sansha,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,29,433.44,0.1,147.46,15.68,3.73,2020/11/26 00:00
26630,2022/2/17 00:00,Beirne,L1,Train,Southwest,Guizhou,Guiyang,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,75,909.59,0.12,-114.7,21.9,13.81,2022/2/19 00:00
27392,2023/5/24 00:00,Beirne,L1,Train,Southwest,Sichuan,Panzhihua,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,11,808.673,0.06,-10.67,85.99,0.99,2023/6/2 00:00
27430,2022/4/23 00:00,Beirne,L1,Truck,South,Guangdong,Guangzhou,Furniture,Table,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Paperbag,8,2029.496,0.1,251.64,320.64,43.57,2022/4/24 00:00
27456,2020/7/1 00:00,Beirne,L1,Truck,South,Guangdong,Shenzhen,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,39,402.96,0.17,-388.33,27.46,59.84,2020/7/2 00:00
27460,2020/8/2 00:00,Beirne,L2,Plain,North,Shanxi,Linfen,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Large Box,90,14509.8245,0.12,740.07,363.26,38.99,2020/8/4 00:00
28129,2023/4/18 00:00,Beirne,L2,Plain,Northeast,Heilongjiang,Jixi,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,89,9024.727,0.09,3150.61,236.97,6.19,2023/4/19 00:00
28130,2020/10/20 00:00,Beirne,L2,Train,East,Jiangxi,Fuzhou,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,41,357.01,0.01,64.5,8.33,1.99,2020/10/24 00:00
28135,2020/12/16 00:00,Beirne,L2,Train,East,Zhejiang,Huzhou,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Medium Box,19,356.4645,0.01,-9.11,20.99,4.81,2020/12/18 00:00
28675,2020/12/29 00:00,Beirne,L2,Train,North,Neimenggu,Baotou,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,35,4890.58,0.05,310.51,140.85,19.99,2020/12/30 00:00
28929,2023/12/31 00:00,Beirne,L2,Train,North,Neimenggu,Wulanchabu,Technique,Machines,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,45,712.04,0.07,-110.93,15.99,9.4,2024/1/2 00:00
28932,2021/10/11 00:00,Beirne,L2,Train,North,Tianjin,Tianjin ,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,1,26.68,0.04,-10.74,22.23,3.63,2021/10/18 00:00
28934,2024/2/19 00:00,Beirne,L2,Train,Northeast,Jilin,Siping,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,27,1428.64,0.09,494.26,54.96,10.75,2024/2/20 00:00
28934,2024/2/19 00:00,Beirne,L2,Train,Northeast,Liaoning,Shenyang,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,54,355.04,0.04,93.88,15.91,2.58,2024/2/21 00:00
28963,2023/2/24 00:00,Beirne,L2,Train,Northeast,Liaoning,Yingkou,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,34,1177.5,0.02,420.05,33.98,1.99,2023/2/26 00:00
28995,2021/8/2 00:00,Beirne,L2,Train,Northwest,Gansu,Jiuquan,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,24,307.49,0.01,61.51,12.2,6.02,2021/8/3 00:00
29569,2022/9/23 00:00,Beirne,L2,Train,South,Guangdong,Guangzhou,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,25,322.73,0.07,101.83,13.4,4.95,2022/9/24 00:00
29761,2023/9/24 00:00,Beirne,L2,Train,South,Guangdong,Guangzhou,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,32,236.45,0.06,-259.02,6.98,9.69,2023/9/27 00:00
29762,2021/10/24 00:00,Beirne,L2,Train,South,Guangdong,Guangzhou,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,90,2670.416,0.15,42.64,96.16,15.22,2021/10/26 00:00
29762,2021/10/24 00:00,Beirne,L2,Train,South,Guangdong,Qingyuan,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,64,2397.01,0.1,848.72,73.47,7.01,2021/10/25 00:00
29766,2020/6/11 00:00,Beirne,L2,Train,South,Guangdong,Shanwei,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Large Box,109,23728.3125,0.09,428.44,774.24,80.31,2020/6/12 00:00
29766,2020/6/11 00:00,Beirne,L2,Train,South,Guangdong,Shaoguan,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,32,3500.49,0.09,230.64,111.03,8.64,2020/6/11 00:00
29767,2022/4/28 00:00,Beirne,L2,Train,South,Guangxi,Baise,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,47,1613.84,0.09,226.76,34.76,8.22,2022/4/29 00:00
29795,2023/2/15 00:00,Beirne,L2,Truck,South,Guangxi,Baise,Furniture,Chair,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,18,2379.15,0.06,-261.77,130.98,30,2023/2/16 00:00
29826,2020/12/15 00:00,Beirne,L2,Truck,South,Guangxi,Beihai,Furniture,Table,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Paperbag,45,20333.816,0.02,-1430.45,550.98,147.12,2020/12/16 00:00
30567,2020/4/6 00:00,Beirne,L2,Truck,South,Guangxi,Liuzhou,Furniture,Chair,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,45,4547.9,0.01,-768.14,95.98,58.2,2020/4/8 00:00
30754,2022/2/15 00:00,Beirne,L3,Plain,North,Neimenggu,Wulanchabu,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,60,2439.8975,0.12,-127.02,208.67,10.36,2022/2/19 00:00
30784,2023/7/29 00:00,Beirne,L3,Train,Center,Henan,Anyang,Office,Envelop,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,15,180.39,0.04,-8.11,11.58,6.97,2023/7/30 00:00
30785,2020/9/23 00:00,Beirne,L3,Train,East,Anhui,Hefei,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Medium Box,25,3872.634,0.02,667.33,179.99,13.99,2020/9/26 00:00
30786,2023/10/7 00:00,Beirne,L3,Train,East,Shanghai,Shanghai,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,9,41.03,0.1,-30.47,4.77,2.39,2023/10/8 00:00
30848,2022/7/22 00:00,Beirne,L3,Train,East,Zhejiang,Taizhou,Office,Appliance,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,20,1646.51,0.08,354.5,180.06,2.48,2022/7/24 00:00
30853,2022/10/17 00:00,Beirne,L3,Train,East,Zhejiang,Wenzhou,Office,Appliance,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,27,118.18,0.06,-133.62,4.06,6.89,2022/10/20 00:00
30885,2021/9/11 00:00,Beirne,L3,Train,East,Zhejiang,Wenzhou,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,29,122.23,0.03,24.55,4.26,1.2,2021/9/12 00:00
30886,2023/8/3 00:00,Beirne,L3,Train,North,Beijing,Beijing ,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Large Box,47,396.78,0.09,-321.21,8.37,10.16,2023/8/8 00:00
31590,2021/8/26 00:00,Beirne,L3,Train,North,Beijing,Beijing ,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,254,17548.143,0.36,3611.76,1105.57,106.73,2021/8/27 00:00
31590,2021/8/26 00:00,Beirne,L3,Train,North,Neimenggu,Wulanchabu,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,50,763.61,0.05,24.14,20.76,8.4,2021/8/28 00:00
31715,2020/4/1 00:00,Beirne,L3,Train,North,Tianjin,Tianjin ,Office,Appliance,Kleencut_ Forged Office Shears by Acme United Corporation,Medium Box,8,365.22,0.04,58.08,46.89,5.1,2020/4/2 00:00
31777,2023/1/9 00:00,Beirne,L3,Train,Northeast,Jilin,Siping,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,113,2233.66,0.12,-257.23,430.26,22.6,2023/1/9 00:00
31780,2021/4/21 00:00,Beirne,L3,Train,Northeast,Jilin,Tonghua,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,54,593.93,0.11,-30.41,20.73,13.16,2021/4/23 00:00
31781,2020/4/8 00:00,Beirne,L3,Train,Northeast,Liaoning,Liaoyang,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,2,7.75,0.03,-5.27,2.6,2.4,2020/4/9 00:00
31810,2020/8/11 00:00,Beirne,L3,Train,Northwest,Gansu,Lanzhou,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,49,314.21,0,49.77,5.88,3.04,2020/8/11 00:00
32193,2022/1/10 00:00,Beirne,L3,Train,South,Guangdong,Huizhou,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,45,21539.9,0.19,8316.79,505.73,72.31,2022/1/15 00:00
32323,2021/10/13 00:00,Beirne,L3,Train,South,Guangdong,Yunfu,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,42,447.75,0.04,29.75,15.96,7.42,2021/10/15 00:00
40512,2021/12/8 00:00,Beirne,L3,Train,South,Guangxi,Baise,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,2,21.71,0.07,-15.13,6.48,9.54,2021/12/9 00:00
40519,2022/3/13 00:00,Beirne,L3,Train,South,Guangxi,Beihai,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,15,333.3,0.03,71.04,22.24,1.99,2022/3/15 00:00
40544,2020/6/27 00:00,Beirne,L3,Train,South,Hainan,Haikou,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,61,314.41,0.14,42.3,11.74,3.63,2020/6/29 00:00
40608,2023/11/10 00:00,Beirne,L3,Train,South,Hainan,Sansha,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,72,2373.67,0.04,584.32,71.92,28.67,2023/11/12 00:00
40611,2023/6/19 00:00,Beirne,L3,Train,Southwest,Guizhou,Liupanshui,Furniture,Table,Kleencut_ Forged Office Shears by Acme United Corporation,Large Box,3,224.744,0.02,54.6,71.37,69,2023/6/21 00:00
40611,2023/6/19 00:00,Beirne,L3,Truck,North,Neimenggu,Wulanchabu,Technique,Machines,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Paperbag,69,5154.44,0.16,303.62,130.22,60.82,2023/6/21 00:00
41187,2021/12/21 00:00,Beirne,L3,Truck,Northeast,Liaoning,Fuxin,Furniture,Bookshelves,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Paperbag,32,1727.79,0.1,-694.9,58.14,36.61,2021/12/25 00:00
41383,2021/8/2 00:00,Beirne,Others,Plain,East,Anhui,Wuhu,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,73,5961.29,0.22,636.02,352.31,61.73,2021/8/6 00:00
41440,2020/12/13 00:00,Beirne,Others,Plain,East,Shanghai,Shanghai,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,17,118.36,0.08,-60.65,6.48,7.37,2020/12/14 00:00
41440,2020/12/13 00:00,Beirne,Others,Train,Center,Henan,Jiaozuo,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,61,292.7,0.17,-182.27,16.68,19.92,2020/12/16 00:00
41508,2021/12/15 00:00,Beirne,Others,Train,Center,Hubei,Shiyan,Office,Appliance,Kleencut_ Forged Office Shears by Acme United Corporation,Medium Box,14,294.52,0.09,15.34,21.78,5.94,2021/12/17 00:00
41539,2022/7/24 00:00,Beirne,Others,Train,Center,Hunan,Zhangjiajie,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,16,124.71,0.01,-30.04,7.35,5.96,2022/7/25 00:00
41542,2020/12/17 00:00,Beirne,Others,Train,East,Anhui,Bangbu,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,50,1978.3665,0,483.6,45.99,4.99,2020/12/18 00:00
41543,2020/4/29 00:00,Beirne,Others,Train,East,Anhui,Fuyang,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,6,201.83,0.02,34.98,30.98,5.09,2020/5/3 00:00
41543,2020/4/29 00:00,Beirne,Others,Train,East,Shandong,Yantai,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,39,7677.65,0.24,1509.09,469.9,29.76,2020/5/3 00:00
42083,2023/3/3 00:00,Beirne,Others,Train,East,Zhejiang,Quzhou,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,88,542.03,0.06,-373.71,11.76,15.2,2023/3/5 00:00
42086,2021/10/12 00:00,Beirne,Others,Train,East,Zhejiang,Taizhou,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,23,1256.29,0.04,517.03,55.48,6.79,2021/10/13 00:00
42177,2023/8/21 00:00,Beirne,Others,Train,North,Beijing,Beijing ,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,7,53.14,0.04,14.57,6.64,4.95,2023/8/24 00:00
42214,2022/8/14 00:00,Beirne,Others,Train,North,Hebei,Zhangjiakou,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,20,302.94,0.07,-30.2,15.51,5.8,2022/8/21 00:00
42242,2020/6/22 00:00,Beirne,Others,Train,North,Neimenggu,Tongliao,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,9,157.63,0.06,-78.13,17.98,4,2020/6/23 00:00
42375,2021/12/22 00:00,Beirne,Others,Train,North,Tianjin,Tianjin ,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,16,760.2485,0.04,29.8,55.99,3.3,2021/12/23 00:00
42400,2023/10/31 00:00,Beirne,Others,Train,Northeast,Heilongjiang,Jiamusi,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,34,1541.458,0.05,-238.16,55.99,5,2023/11/5 00:00
42403,2020/9/10 00:00,Beirne,Others,Train,Northeast,Liaoning,Liaoyang,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,32,1031.23,0.07,-138.54,33.98,19.99,2020/9/11 00:00
42405,2021/4/13 00:00,Beirne,Others,Train,Northeast,Liaoning,Yingkou,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,43,792.21,0.05,42.24,18.97,9.54,2021/4/15 00:00
42437,2023/5/27 00:00,Beirne,Others,Train,Northwest,Xinjiang,Kelamayi,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,5,83.3,0.09,-114.91,20.99,2.5,2023/5/29 00:00
42465,2022/3/13 00:00,Beirne,Others,Train,South,Guangdong,Chaozhou,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,25,827.47,0,45.37,30.98,6.5,2022/3/14 00:00
43110,2022/4/29 00:00,Beirne,Others,Train,South,Guangdong,Jieyang,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,23,149.31,0.06,-98.42,6.48,7.81,2022/5/1 00:00
43170,2021/8/3 00:00,Beirne,Others,Train,South,Guangxi,Yulin,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Medium Box,47,255.65,0,-148.8,4.97,5.71,2021/8/10 00:00
43360,2021/1/3 00:00,Beirne,Others,Truck,Center,Henan,Nanyang,Furniture,Table,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Paperbag,24,1457.712,0.03,-1565.89,70.89,89.3,2021/1/10 00:00
43362,2020/4/4 00:00,Beirne,Others,Truck,South,Guangdong,Guangzhou,Furniture,Table,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Paperbag,42,12837.11,0.05,1881.76,320.64,43.57,2020/4/6 00:00
43364,2023/6/29 00:00,Bishop,L1,Plain,East,Zhejiang,Zhoushan,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,39,2192.439,0.06,517.82,65.99,3.99,2023/7/2 00:00
43367,2021/5/30 00:00,Bishop,L1,Plain,North,Shanxi,Jinzhong,Office,Scissor,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,73,855.65,0.03,-34.76,22.87,9.37,2021/6/2 00:00
43367,2021/5/30 00:00,Bishop,L1,Plain,Northeast,Heilongjiang,Suihua,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,33,734.01,0.18,-152.77,115.32,40.84,2021/5/31 00:00
43397,2022/8/2 00:00,Bishop,L1,Plain,South,Guangdong,Huizhou,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,74,970.61,0.09,274.42,25.39,7.61,2022/8/3 00:00
43398,2022/7/15 00:00,Bishop,L1,Plain,South,Guangxi,Guigang,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,15,437.87,0.09,-111.94,30.98,6.5,2022/7/16 00:00
44231,2021/1/24 00:00,Bishop,L1,Train,Center,Hubei,Xiangyang,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,66,2005.9565,0.07,237.87,76,10.79,2021/1/26 00:00
44294,2020/8/24 00:00,Bishop,L1,Train,Center,Hunan,Changsha,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,27,216.95,0.08,-88.82,8.09,7.96,2020/8/24 00:00
44358,2021/6/22 00:00,Bishop,L1,Train,East,Shandong,Laiwu,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,41,473.67,0.04,78.2,11.34,5.01,2021/6/24 00:00
44390,2022/2/23 00:00,Bishop,L1,Train,East,Shanghai,Shanghai,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,32,182.33,0.1,40.85,5.98,1.49,2022/2/25 00:00
44423,2023/10/20 00:00,Bishop,L1,Train,East,Zhejiang,Quzhou,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,16,131.72,0.09,-42.61,8.46,3.62,2023/10/21 00:00
44448,2020/7/4 00:00,Bishop,L1,Train,North,Hebei,Xingtai,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,11,18.26,0.05,-3.89,1.68,0.7,2020/7/6 00:00
44450,2021/12/30 00:00,Bishop,L1,Train,North,Shanxi,Xinzhou,Office,Envelop,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,58,1003.07,0.16,158.85,31.95,10.62,2021/12/30 00:00
44480,2021/8/2 00:00,Bishop,L1,Train,North,Shanxi,Yuncheng,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,5,85.89,0.08,-48.88,15.98,6.5,2021/8/4 00:00
44486,2023/9/30 00:00,Bishop,L1,Train,Northeast,Heilongjiang,Mudanjiang,Office,Label,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,31,127.9,0.07,54.21,4.13,0.5,2023/10/3 00:00
44487,2020/12/2 00:00,Bishop,L1,Train,Northeast,Liaoning,Liaoyang,Office,Appliance,Kleencut_ Forged Office Shears by Acme United Corporation,Medium Box,7,353.02,0,72.55,46.89,5.1,2020/12/3 00:00
45413,2021/8/29 00:00,Bishop,L1,Train,Northeast,Liaoning,Zhaoyang,Office,band,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,122,4590.594,0.16,-1337.92,232.14,134.55,2021/8/30 00:00
45664,2023/8/31 00:00,Bishop,L1,Train,Northwest,Gansu,Zhangye,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,122,9043.3315,0.2,798.64,505.36,175.65,2023/9/1 00:00
45731,2020/10/31 00:00,Bishop,L1,Train,South,Guangdong,Qingyuan,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,59,1861.3,0.06,459.11,62.74,11.99,2020/11/1 00:00
46497,2023/9/10 00:00,Bishop,L1,Train,South,Guangdong,Shaoguan,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,48,155.07,0.11,16.55,5.82,1.46,2023/9/11 00:00
46597,2021/3/23 00:00,Bishop,L1,Train,South,Guangdong,Shenzhen,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,54,1906.184,0.06,-49.65,158.98,31.48,2021/3/25 00:00
